"position","rating","height","foot","pace","shooting","passing","dribbling","defending","heading"
2,65,175,1,73,53,62,67,63,64
2,65,187,1,70,46,60,58,64,61
2,65,179,1,81,63,58,70,37,49
2,65,194,1,63,56,64,63,70,61
2,65,181,1,58,47,60,59,65,65
2,65,180,0,36,59,69,61,63,59
2,65,178,1,67,46,56,49,64,65
2,65,175,1,62,17,60,63,67,75
2,65,173,1,68,47,64,64,72,76
2,65,182,1,43,63,63,58,56,61
2,65,191,0,57,66,66,59,70,64
2,65,180,0,64,68,59,64,60,52
2,65,180,1,64,56,58,55,67,64
2,65,180,0,62,64,66,63,67,65
2,65,173,1,56,66,59,59,69,68
2,65,183,1,51,61,59,64,62,81
2,65,193,1,74,60,62,63,72,65
2,65,168,0,84,37,58,72,31,40
2,65,182,1,62,53,61,73,50,47
2,65,179,1,63,48,63,57,61,61
2,65,178,1,61,55,59,62,67,67
2,65,175,1,64,48,61,60,65,73
2,65,174,1,56,61,69,65,65,65
2,65,182,1,32,55,60,45,69,53
0,64,175,1,56,62,36,58,50,71
0,64,191,0,34,65,50,62,58,75
0,64,180,1,68,63,54,66,48,72
0,64,191,1,31,64,44,51,67,86
0,64,170,0,68,58,63,65,59,56
0,64,180,0,69,64,55,68,44,58
0,64,188,1,67,65,55,65,59,77
0,64,179,1,71,60,55,61,43,56
0,64,180,1,75,61,49,60,49,71
0,64,183,1,69,64,57,62,53,63
0,64,173,1,74,64,53,67,45,68
0,64,183,0,79,61,41,58,50,62
0,64,171,1,42,64,63,65,69,67
0,64,178,1,80,60,63,63,56,56
0,64,183,1,61,63,50,60,50,69
0,64,168,1,74,61,60,66,49,63
0,64,191,1,64,62,53,56,57,71
0,64,178,1,66,62,52,64,55,63
0,64,177,1,78,60,56,67,49,62
0,64,191,1,78,63,59,62,65,73
0,64,170,1,86,62,55,55,44,72
0,64,180,0,78,63,53,61,46,58
0,64,185,1,62,63,46,55,58,69
0,64,184,1,61,63,50,53,49,71
0,64,185,1,59,62,52,64,51,64
0,64,178,1,71,64,49,64,39,65
0,64,178,1,81,55,44,58,49,72
0,64,193,1,46,63,42,43,56,72
0,64,185,0,70,63,48,55,49,69
0,64,186,1,83,61,44,58,56,65
0,64,183,1,79,59,49,66,48,62
0,64,190,0,47,61,42,55,58,69
0,64,185,1,78,61,48,62,49,59
0,64,180,1,63,60,45,62,58,77
0,64,175,1,75,63,61,66,45,58
0,64,177,1,69,61,57,66,51,69
0,64,174,0,63,61,61,68,49,62
0,64,179,1,81,63,35,63,42,60
0,64,185,1,68,58,30,63,54,66
0,64,175,1,75,60,38,53,37,63
0,64,173,1,78,64,47,62,42,57
0,64,180,1,68,63,47,62,52,67
0,64,173,1,90,56,53,66,54,60
0,64,176,1,69,64,46,62,49,71
0,64,178,1,61,65,47,59,57,66
0,64,191,1,62,61,45,58,53,63
0,64,174,1,77,63,61,65,40,64
0,64,178,1,78,59,45,55,50,59
0,64,174,1,76,60,56,64,46,51
0,64,187,1,65,63,38,57,50,69
0,64,173,1,75,57,52,64,43,65
0,64,169,1,73,66,44,66,46,73
0,64,180,1,70,67,40,64,40,64
0,64,175,1,75,56,58,65,44,55
0,64,180,1,74,63,41,68,52,58
0,64,180,1,65,58,56,67,52,63
0,64,173,1,74,58,60,67,55,67
0,64,172,1,78,63,51,68,41,62
0,64,180,1,58,65,61,61,62,81
0,64,191,0,68,62,54,58,54,78
0,64,182,0,71,54,59,66,61,60
0,64,173,1,76,50,58,70,47,55
0,64,182,1,59,62,51,60,50,66
0,64,180,1,65,65,50,58,42,69
0,64,184,1,66,63,49,64,52,70
0,64,179,1,68,65,50,69,50,56
0,64,186,1,68,60,58,64,52,63
0,64,178,1,65,60,50,63,51,63
0,64,176,1,72,64,48,59,45,56
0,64,180,1,77,64,54,59,48,68
0,64,188,1,71,58,42,57,64,69
0,64,184,1,76,59,48,62,49,66
0,64,192,1,71,60,48,54,48,70
0,64,174,1,82,61,51,62,42,63
0,64,171,1,82,56,49,71,37,64
0,64,182,1,80,60,58,61,48,62
0,64,178,0,69,60,66,63,60,65
0,64,170,0,82,65,50,66,47,67
0,64,175,0,81,48,57,71,50,60
0,64,180,0,78,58,50,71,44,56
0,64,187,1,68,59,54,60,53,68
0,64,173,0,76,53,48,69,51,52
0,64,185,1,55,60,54,64,52,70
0,64,185,1,65,59,42,58,59,80
0,64,181,0,79,55,67,63,46,48
0,64,180,1,82,57,53,60,50,69
0,64,182,1,78,54,57,66,49,50
0,64,172,1,80,61,50,64,45,62
0,64,173,1,74,58,51,68,42,57
0,64,186,0,64,63,46,63,52,69
0,64,170,1,81,54,57,71,43,55
0,64,172,1,77,54,54,68,47,63
0,64,183,1,79,59,56,68,46,60
0,64,201,0,60,57,54,59,59,57
0,64,193,1,78,58,42,70,52,72
0,64,184,1,81,58,49,70,42,54
0,64,187,0,91,61,55,66,43,58
0,64,180,1,85,58,57,66,51,60
0,64,178,1,76,63,30,58,43,59
0,64,168,0,91,59,44,73,34,58
0,64,183,1,80,60,62,63,48,57
0,64,175,1,90,59,55,65,41,53
0,64,174,1,68,64,58,63,55,68
0,64,179,1,75,53,57,68,48,55
0,64,185,1,66,63,38,59,54,70
0,64,173,0,80,58,58,69,37,64
0,64,181,1,60,61,47,67,43,59
0,64,178,1,72,60,48,61,46,56
0,64,188,0,66,62,59,62,47,61
0,64,168,1,85,53,43,57,48,70
0,64,181,1,74,63,56,57,54,64
0,64,181,1,78,61,57,67,52,54
0,64,180,1,83,55,53,75,52,55
0,64,180,1,70,65,59,64,45,45
0,64,186,1,55,66,42,65,53,61
0,64,178,0,80,54,32,70,40,60
0,64,186,1,68,65,60,65,42,54
0,64,187,1,75,60,55,66,52,61
0,64,183,1,76,64,49,65,44,63
0,64,188,1,68,60,48,62,54,71
0,64,168,1,83,58,53,65,47,48
0,64,178,1,81,59,49,64,48,60
0,64,179,1,76,62,51,60,49,68
0,64,175,1,80,65,50,70,45,58
0,64,185,1,59,62,54,61,49,58
0,64,180,1,80,56,55,72,38,52
0,64,177,1,69,64,55,71,34,63
0,64,180,1,65,62,57,65,59,67
0,64,170,1,74,61,47,70,48,45
0,64,181,1,57,60,44,57,50,58
0,64,188,1,54,61,40,52,57,72
0,64,181,0,73,61,44,60,45,71
0,64,178,1,59,64,43,46,50,71
0,64,182,1,68,58,47,63,50,61
1,64,174,0,75,57,62,60,66,65
1,64,179,0,63,52,72,53,64,52
1,64,175,1,64,55,63,60,66,68
1,64,190,1,54,30,44,41,68,73
1,64,185,1,63,53,58,55,64,64
1,64,175,1,70,51,60,61,65,66
1,64,189,0,61,48,52,56,68,75
1,64,178,1,66,50,58,59,67,64
1,64,187,1,49,43,51,46,69,64
1,64,196,1,54,28,41,28,71,69
1,64,186,1,51,35,44,39,71,69
1,64,185,1,64,35,47,46,71,69
1,64,174,1,77,55,59,64,63,70
1,64,179,0,67,52,60,59,63,57
1,64,191,1,46,51,56,41,72,61
1,64,192,0,47,42,39,36,67,68
1,64,179,1,63,53,58,62,65,64
1,64,186,1,55,44,48,45,66,70
1,64,175,1,55,49,53,40,70,73
1,64,179,1,64,62,66,63,64,57
1,64,191,1,47,36,44,48,65,64
1,64,181,1,74,32,54,57,64,72
1,64,181,0,71,57,60,65,66,60
1,64,185,1,55,41,45,46,67,68
1,64,189,1,43,42,48,45,71,66
1,64,182,1,29,46,51,43,72,53
1,64,185,0,29,44,52,37,68,63
1,64,177,0,75,41,64,60,61,63
1,64,183,1,48,31,41,43,65,67
1,64,184,1,62,36,38,39,70,67
1,64,180,1,66,44,58,57,68,68
1,64,178,1,67,58,66,62,65,64
1,64,180,1,67,39,48,41,65,74
1,64,171,1,67,41,58,44,62,60
1,64,185,1,80,22,33,39,68,70
1,64,188,1,48,31,42,43,72,72
1,64,187,0,50,50,44,46,67,68
1,64,180,1,60,44,52,47,65,65
1,64,175,1,85,52,50,57,67,68
1,64,185,0,72,49,70,65,61,61
1,64,173,1,55,33,56,54,71,70
1,64,185,1,66,41,49,51,68,74
1,64,184,0,49,47,54,55,64,60
1,64,184,1,67,44,51,49,67,70
1,64,185,1,65,41,51,57,67,65
1,64,192,1,66,27,42,42,69,69
1,64,183,0,59,24,45,42,66,68
1,64,190,0,42,37,58,46,66,64
1,64,178,0,39,24,33,33,69,78
1,64,192,1,52,41,41,38,70,68
1,64,182,1,64,29,42,49,67,70
1,64,177,0,79,57,60,67,63,61
1,64,185,0,68,54,63,65,68,62
1,64,184,0,62,53,62,57,69,68
1,64,181,0,75,54,63,58,66,60
1,64,182,1,63,41,59,57,67,64
1,64,178,0,68,35,64,62,64,59
1,64,182,0,73,59,63,58,67,65
1,64,184,0,54,50,52,52,67,66
1,64,191,1,74,33,44,38,69,72
1,64,188,0,63,40,45,37,66,65
1,64,185,0,65,33,52,48,68,72
1,64,183,1,73,52,62,61,65,64
1,64,182,0,46,48,60,46,66,65
1,64,185,0,72,28,55,53,66,66
1,64,178,1,75,42,45,57,65,57
1,64,178,0,74,60,62,64,64,64
1,64,188,1,42,34,46,48,69,74
1,64,180,1,64,45,41,49,67,71
1,64,192,0,42,40,52,44,71,61
1,64,187,1,36,52,51,42,68,65
1,64,183,0,63,49,61,45,65,65
1,64,191,1,70,27,40,36,66,66
1,64,187,0,69,46,56,57,66,64
1,64,183,1,68,43,58,53,66,71
1,64,181,1,64,49,61,69,63,60
1,64,187,0,59,40,44,45,71,73
1,64,188,0,62,42,51,47,70,73
1,64,183,1,55,37,51,35,67,68
1,64,181,0,65,50,64,62,65,61
1,64,186,1,55,39,60,54,68,61
1,64,186,0,72,54,61,50,67,68
1,64,176,0,82,53,65,61,66,65
1,64,181,1,67,32,63,54,68,53
1,64,176,1,72,49,56,66,63,64
1,64,177,0,72,46,60,61,65,54
1,64,186,0,53,36,44,42,68,67
1,64,188,1,64,28,51,55,64,68
1,64,188,1,43,39,51,50,67,60
1,64,168,1,77,59,61,68,60,70
1,64,179,0,70,45,60,55,66,66
1,64,176,0,73,60,62,60,61,60
1,64,185,1,73,29,66,60,65,57
1,64,178,1,67,37,58,52,65,67
1,64,183,0,74,57,56,56,65,64
1,64,193,1,49,54,47,40,69,65
1,64,183,1,65,41,60,57,68,60
1,64,183,1,72,29,59,40,65,72
1,64,181,1,65,46,56,58,65,66
1,64,181,0,69,45,57,54,63,62
1,64,174,0,78,56,63,56,63,63
1,64,184,0,52,29,49,46,67,66
1,64,188,1,72,24,49,49,65,73
1,64,190,1,59,36,53,43,65,65
1,64,188,1,68,35,49,55,66,74
1,64,180,1,75,43,60,57,64,67
1,64,169,1,72,42,61,60,54,68
1,64,193,1,74,28,34,27,69,72
1,64,180,1,68,45,59,55,63,67
1,64,182,1,55,36,41,43,70,66
1,64,175,1,73,57,58,68,67,67
1,64,193,0,62,60,60,58,68,60
1,64,183,1,74,30,54,54,66,65
1,64,174,0,66,51,64,52,63,61
1,64,193,1,42,38,48,42,67,71
1,64,180,0,68,30,54,59,65,67
1,64,187,0,63,36,40,39,67,68
1,64,183,0,73,69,70,67,63,57
1,64,185,0,77,58,63,62,65,65
1,64,190,1,50,36,41,39,69,69
1,64,183,0,66,19,56,33,66,71
1,64,179,1,64,41,61,59,64,66
1,64,185,0,72,41,60,58,70,64
1,64,186,1,81,44,56,62,66,58
1,64,183,1,79,44,53,56,59,58
1,64,192,0,53,34,54,45,71,56
1,64,170,0,71,56,67,64,61,57
1,64,178,0,71,42,63,50,67,67
1,64,173,0,86,53,63,67,60,61
1,64,185,1,68,38,46,52,68,64
1,64,178,1,66,40,55,47,69,69
1,64,188,1,65,46,58,43,64,62
1,64,173,0,55,50,62,54,65,64
1,64,181,0,71,37,60,61,59,67
1,64,194,1,52,34,44,30,66,66
1,64,190,1,39,37,49,36,69,65
1,64,172,0,74,48,59,49,64,59
1,64,188,1,68,37,55,56,66,64
1,64,185,1,55,32,44,40,69,59
1,64,182,1,82,30,60,47,68,61
1,64,190,1,58,22,42,38,63,67
1,64,177,1,72,44,50,61,66,57
1,64,185,0,73,54,49,62,68,65
1,64,180,1,69,61,64,51,65,64
1,64,185,1,58,22,55,38,63,72
1,64,185,0,69,56,60,58,66,59
1,64,180,1,56,37,43,28,69,77
1,64,192,1,58,29,42,41,70,70
1,64,181,1,78,43,54,65,65,68
1,64,185,1,71,35,35,31,73,69
1,64,180,0,68,36,56,48,66,62
1,64,185,0,70,38,43,51,71,67
1,64,190,1,76,45,50,40,68,75
1,64,183,1,72,46,52,54,67,64
1,64,183,1,65,56,52,60,68,73
1,64,183,1,68,54,66,65,62,53
1,64,192,0,59,50,59,47,70,61
1,64,185,1,64,34,60,55,67,61
1,64,185,0,50,35,40,38,68,58
1,64,185,1,52,58,62,56,65,68
1,64,185,0,63,48,56,48,70,70
1,64,183,0,58,37,63,59,66,62
1,64,180,1,60,60,58,55,68,76
1,64,177,1,57,53,59,50,62,64
1,64,178,0,65,56,58,55,65,69
1,64,182,1,75,52,62,65,65,60
1,64,185,1,33,35,48,43,68,66
1,64,177,0,68,62,66,64,63,61
1,64,184,1,55,46,57,48,66,64
1,64,181,1,58,38,60,42,65,76
1,64,183,0,66,47,60,56,67,66
1,64,192,1,55,23,38,28,69,72
1,64,178,1,50,40,60,49,66,70
1,64,189,1,52,33,53,35,75,75
2,64,183,1,62,52,66,65,56,53
2,64,175,1,52,60,66,66,63,59
2,64,177,1,65,52,58,71,45,55
2,64,180,1,58,62,65,57,67,68
2,64,187,1,44,70,69,68,57,45
2,64,185,1,55,65,65,53,63,60
2,64,186,1,43,52,56,50,68,69
2,64,181,1,57,56,67,67,52,49
2,64,183,1,82,50,58,69,50,51
2,64,187,1,39,56,62,61,66,57
2,64,168,0,74,66,64,64,42,54
2,64,180,1,64,59,61,60,67,64
2,64,178,1,78,57,66,66,68,70
2,64,180,1,67,66,62,66,49,55
2,64,171,1,52,63,64,63,48,51
2,64,184,0,65,56,52,57,69,63
2,64,183,1,75,54,60,60,68,64
2,64,178,1,57,48,49,60,64,62
2,64,168,1,70,58,59,67,44,40
2,64,180,1,78,62,58,66,55,59
2,64,173,0,58,62,69,64,67,71
2,64,173,1,57,43,62,72,47,68
2,64,180,1,79,50,61,68,68,64
2,64,178,0,78,59,55,80,47,49
2,64,183,1,73,56,68,66,50,57
2,64,182,1,70,58,61,68,57,55
2,64,178,0,77,63,65,56,67,61
2,64,169,1,76,57,62,70,46,54
2,64,173,0,75,63,63,67,63,72
2,64,180,0,51,62,59,67,58,55
2,64,173,1,59,69,66,65,66,58
2,64,183,1,57,61,72,53,58,50
2,64,182,1,60,55,50,59,69,55
2,64,176,1,77,56,62,63,54,59
2,64,175,1,70,54,63,59,60,56
2,64,190,1,62,54,60,63,68,69
2,64,177,1,73,57,64,61,60,58
2,64,172,1,79,51,57,72,45,53
2,64,178,1,77,53,67,65,52,64
2,64,185,0,48,48,59,56,62,61
2,64,180,1,56,48,67,62,63,56
2,64,178,0,56,58,66,57,65,61
2,64,175,0,73,62,63,65,60,61
2,64,184,1,62,60,69,72,49,62
2,64,190,1,54,61,62,62,73,71
2,64,179,1,84,54,65,63,57,56
2,64,188,1,57,32,53,66,71,68
2,64,165,1,71,54,63,61,62,62
2,64,171,1,72,59,55,73,53,66
2,64,185,1,73,54,61,67,54,57
2,64,179,1,68,62,63,62,60,51
2,64,178,1,84,55,61,63,61,63
2,64,165,0,56,62,64,69,41,58
2,64,184,1,67,52,62,64,65,64
2,64,178,1,69,61,66,62,50,53
2,64,173,0,69,54,68,62,56,61
2,64,180,1,73,57,56,68,42,48
2,64,173,1,68,53,61,64,64,65
2,64,178,1,67,62,60,66,54,61
2,64,176,1,69,40,58,47,65,72
2,64,173,1,72,58,74,56,57,58
2,64,185,1,60,47,62,57,65,57
2,64,182,1,74,61,62,61,50,64
2,64,175,1,65,56,55,59,67,67
2,64,183,1,77,54,64,65,67,64
2,64,173,1,71,63,61,64,62,57
2,64,175,0,80,65,64,64,61,64
2,64,170,1,83,50,56,69,59,48
2,64,190,1,53,45,61,45,69,62
2,64,178,1,73,61,62,64,61,65
2,64,178,0,69,36,55,53,64,64
2,64,183,0,74,60,60,66,61,75
2,64,178,0,74,61,63,65,54,52
2,64,187,1,53,48,57,52,71,73
2,64,178,1,74,63,60,66,56,63
2,64,175,1,74,51,61,59,62,60
2,64,184,1,60,49,57,61,65,67
2,64,178,1,67,49,58,62,66,61
2,64,183,0,74,67,59,67,64,59
2,64,189,0,87,58,59,68,57,52
2,64,174,1,78,57,58,70,45,50
2,64,175,0,80,60,63,63,62,66
2,64,178,1,62,62,65,62,64,69
2,64,183,0,73,57,60,68,57,54
2,64,179,0,73,68,65,67,62,68
2,64,184,1,76,57,61,62,66,63
2,64,185,0,66,48,66,67,59,58
2,64,180,1,65,58,58,66,67,69
2,64,179,1,69,69,59,66,54,53
2,64,183,1,80,63,60,68,43,44
2,64,184,1,70,48,59,63,65,66
2,64,186,1,76,48,57,58,66,69
2,64,170,0,71,52,63,65,61,58
2,64,178,1,71,59,60,71,62,64
2,64,186,1,67,61,60,63,61,65
2,64,177,1,67,37,67,60,63,66
2,64,180,1,64,55,65,56,61,62
2,64,185,1,77,65,60,63,64,70
2,64,178,1,66,56,62,66,49,50
2,64,176,0,76,44,61,62,66,50
2,64,177,1,75,59,64,64,63,65
2,64,169,1,65,54,66,59,58,67
2,64,173,1,76,58,64,65,67,75
2,64,170,1,75,57,58,67,68,63
2,64,176,0,72,62,60,65,45,54
2,64,180,1,75,61,63,66,59,58
2,64,174,0,66,60,60,66,47,55
2,64,171,1,74,46,62,66,37,46
2,64,178,0,80,59,60,71,61,58
2,64,176,0,70,57,61,62,64,65
2,64,171,1,70,51,63,66,36,32
2,64,178,1,69,57,63,62,58,56
2,64,174,0,90,58,60,64,44,67
2,64,182,1,82,54,58,68,49,63
2,64,175,1,71,63,56,67,53,49
2,64,183,1,87,54,53,67,42,59
2,64,178,1,66,56,64,60,64,63
2,64,180,1,65,60,56,67,56,58
2,64,169,0,84,50,64,65,52,55
2,64,176,1,74,63,66,67,51,60
2,64,183,1,62,68,61,66,64,67
2,64,168,1,75,57,60,67,34,52
2,64,175,1,78,56,54,64,68,68
2,64,180,1,76,57,61,65,55,59
2,64,172,0,83,56,60,65,48,53
2,64,178,0,79,56,61,65,59,60
2,64,178,1,80,62,62,66,53,60
2,64,180,1,70,63,68,67,63,70
2,64,175,1,71,59,70,65,50,56
2,64,181,1,42,51,64,57,61,47
2,64,185,1,62,42,58,53,70,64
2,64,183,0,71,62,63,66,49,54
2,64,180,1,66,59,66,63,58,63
2,64,179,1,85,59,55,67,53,57
2,64,177,1,75,56,64,65,55,61
2,64,185,0,60,41,53,52,66,61
2,64,177,1,76,58,55,73,50,51
2,64,185,1,63,48,51,46,66,60
2,64,178,1,67,58,59,60,65,67
2,64,178,1,70,71,66,62,58,61
2,64,175,1,64,59,62,63,55,59
2,64,185,1,76,32,58,57,69,60
2,64,189,1,66,53,62,67,62,62
2,64,173,1,79,60,56,66,47,51
2,64,188,1,68,76,63,61,61,71
2,64,190,0,76,60,62,65,64,62
2,64,180,1,60,55,67,59,55,51
2,64,194,1,58,47,62,60,68,66
2,64,172,1,74,53,63,65,58,68
2,64,181,0,74,49,61,68,60,67
2,64,185,1,61,61,64,69,62,54
2,64,185,1,68,62,62,66,64,67
2,64,176,1,73,55,62,72,53,51
2,64,175,1,69,58,64,64,71,67
2,64,167,1,75,55,63,67,52,53
2,64,172,1,61,61,65,62,58,58
2,64,183,1,84,48,54,59,66,56
2,64,173,1,69,60,64,64,36,50
2,64,175,0,66,66,63,65,58,57
2,64,179,1,66,64,66,62,64,65
2,64,171,1,76,55,56,69,40,57
2,64,180,1,64,61,61,61,65,68
2,64,175,0,66,54,61,71,42,50
2,64,174,1,63,45,65,66,50,51
2,64,183,0,46,64,68,62,68,68
2,64,178,1,51,62,69,61,64,65
2,64,175,1,91,47,52,68,39,52
2,64,183,1,74,63,60,66,51,66
2,64,175,1,61,66,60,69,69,64
2,64,179,1,62,60,69,63,64,65
2,64,174,1,54,63,67,67,58,60
2,64,185,0,76,60,58,69,48,49
2,64,178,1,74,49,57,59,63,62
2,64,170,1,63,60,63,64,58,65
2,64,178,1,64,58,62,61,56,59
2,64,183,1,72,47,57,53,68,58
0,63,178,1,67,63,41,60,61,69
0,63,181,1,74,67,56,62,56,65
0,63,181,1,60,63,48,58,45,66
0,63,180,1,45,65,39,53,58,72
0,63,174,1,69,65,48,69,41,62
0,63,175,1,75,60,51,62,49,62
0,63,190,0,51,64,47,51,58,71
0,63,180,1,77,60,42,61,52,64
0,63,184,1,69,58,56,65,53,55
0,63,175,1,81,59,46,65,49,65
0,63,186,0,75,61,58,69,52,61
0,63,191,1,74,60,38,56,52,63
0,63,180,1,80,57,43,64,49,65
0,63,188,1,55,61,52,49,55,68
0,63,174,1,79,55,51,70,44,54
0,63,194,1,45,67,49,53,53,70
0,63,182,1,54,61,45,55,52,82
0,63,186,1,69,61,49,52,55,67
0,63,174,1,76,59,50,62,52,60
0,63,186,1,70,59,58,64,51,60
0,63,177,1,68,60,45,64,56,60
0,63,184,1,66,57,47,62,54,66
0,63,175,1,68,60,50,59,48,71
0,63,182,1,75,62,49,60,52,63
0,63,173,1,63,62,41,53,46,68
0,63,188,1,72,61,54,63,57,71
0,63,183,1,54,64,58,63,46,55
0,63,188,1,65,60,52,56,54,71
0,63,185,1,51,59,46,53,51,66
0,63,180,1,53,61,42,58,61,64
0,63,185,1,75,58,45,66,45,57
0,63,193,1,61,62,50,63,53,63
0,63,187,1,67,60,46,51,48,68
0,63,187,0,67,62,48,68,55,63
0,63,183,0,62,61,54,58,58,69
0,63,181,1,70,59,49,64,50,67
0,63,183,1,81,56,42,65,52,52
0,63,183,1,67,61,53,63,52,64
0,63,175,1,63,63,61,67,52,63
0,63,180,1,63,61,46,65,45,65
0,63,191,1,66,54,38,52,56,72
0,63,174,1,84,55,46,67,49,46
0,63,178,1,90,45,55,67,46,44
0,63,190,1,66,60,43,61,57,73
0,63,178,1,80,57,55,72,41,62
0,63,183,1,92,55,38,65,44,60
0,63,188,0,70,60,43,59,51,69
0,63,192,0,66,57,50,61,51,70
0,63,177,1,71,68,40,71,43,46
0,63,184,1,84,60,51,60,52,62
0,63,180,0,75,60,56,60,50,60
0,63,185,1,66,61,48,50,53,56
0,63,180,1,79,56,46,69,49,49
0,63,173,1,70,63,43,64,48,55
0,63,176,0,73,55,54,68,46,51
0,63,175,1,81,53,53,72,45,60
0,63,183,1,66,60,46,59,56,68
0,63,191,1,66,60,43,50,52,69
0,63,192,0,52,60,44,54,55,68
0,63,172,1,66,50,56,65,55,48
0,63,180,1,83,53,60,65,46,51
0,63,178,0,75,58,50,68,51,67
0,63,178,1,73,61,40,62,43,70
0,63,186,1,75,56,41,61,50,62
0,63,180,1,72,60,57,70,56,46
0,63,177,0,81,48,61,62,46,54
0,63,179,0,77,58,56,65,44,57
0,63,172,1,78,60,50,64,49,61
0,63,178,1,75,62,47,67,42,60
0,63,183,1,78,61,48,62,46,61
0,63,185,1,81,59,34,65,52,72
0,63,180,1,79,57,56,67,55,54
0,63,181,1,77,61,51,65,43,57
0,63,174,1,66,59,48,60,44,62
0,63,176,1,74,63,60,72,46,55
0,63,185,1,82,60,38,63,52,67
0,63,183,1,70,58,43,61,46,69
0,63,190,1,58,58,48,63,51,59
0,63,183,1,66,60,32,57,50,63
0,63,180,1,73,60,56,68,46,68
0,63,187,1,69,58,37,61,46,65
0,63,173,0,72,62,47,63,46,61
0,63,181,1,71,62,48,60,47,66
0,63,178,0,72,61,33,59,50,69
0,63,171,1,72,60,51,65,43,62
0,63,175,1,64,61,56,66,49,63
0,63,169,1,75,51,59,66,38,48
0,63,184,1,63,63,51,64,45,60
0,63,188,1,55,61,46,60,55,76
0,63,185,1,68,57,35,59,50,61
0,63,178,1,87,53,37,65,40,73
0,63,191,1,84,53,47,65,47,61
0,63,180,1,76,59,49,61,45,62
0,63,178,1,72,63,50,67,47,63
0,63,191,1,62,57,42,52,54,60
0,63,178,1,87,58,51,65,45,58
0,63,178,0,73,54,57,68,40,48
0,63,188,1,70,59,49,53,55,71
0,63,177,1,76,62,47,63,54,71
0,63,180,1,79,62,44,62,42,56
0,63,191,1,65,65,58,66,46,59
0,63,178,0,59,63,59,65,57,61
0,63,173,1,69,61,53,68,49,65
0,63,178,1,70,63,60,64,52,56
0,63,179,1,68,63,47,62,46,65
0,63,178,1,82,54,57,69,44,53
0,63,190,1,63,63,60,63,45,67
0,63,180,1,65,63,57,66,62,69
0,63,179,1,77,58,53,65,46,48
0,63,188,1,68,57,41,41,51,71
0,63,180,1,68,61,50,64,49,68
0,63,180,1,61,60,51,60,53,67
0,63,185,1,31,65,46,60,68,73
0,63,182,0,73,52,63,60,47,49
1,63,180,0,68,38,51,46,64,71
1,63,180,1,71,47,60,57,63,58
1,63,174,0,65,47,58,53,64,65
1,63,180,1,69,52,61,58,66,58
1,63,181,1,61,46,58,52,63,62
1,63,185,0,50,43,66,50,67,68
1,63,184,1,52,48,53,49,66,63
1,63,182,0,60,33,61,58,65,70
1,63,183,0,52,32,52,48,67,67
1,63,186,1,54,38,45,49,70,62
1,63,190,1,31,48,44,40,71,59
1,63,183,1,57,31,44,54,67,66
1,63,183,0,33,57,60,50,66,71
1,63,184,1,52,42,55,49,66,58
1,63,184,1,50,44,45,43,66,67
1,63,187,1,48,37,42,42,67,65
1,63,178,1,85,36,58,62,60,67
1,63,177,1,73,47,60,63,65,62
1,63,182,0,64,49,60,57,66,66
1,63,178,1,53,66,61,59,65,68
1,63,181,0,43,42,58,48,65,74
1,63,189,1,62,41,44,32,67,78
1,63,170,0,66,47,62,58,66,54
1,63,177,0,55,36,39,43,67,67
1,63,175,1,79,47,60,67,62,62
1,63,193,0,53,55,57,45,67,72
1,63,185,1,69,50,54,61,66,58
1,63,176,1,68,59,60,51,64,63
1,63,186,1,63,40,48,43,64,69
1,63,192,1,49,36,52,39,67,60
1,63,180,0,65,29,43,35,68,64
1,63,191,1,54,36,43,28,68,71
1,63,192,1,52,37,52,24,66,70
1,63,178,0,74,51,58,62,63,62
1,63,182,0,69,43,57,60,65,65
1,63,188,1,69,45,57,59,67,60
1,63,184,0,69,57,63,68,63,56
1,63,183,1,60,49,49,48,65,71
1,63,180,0,67,47,59,60,66,52
1,63,194,0,29,49,55,40,71,60
1,63,184,1,67,41,47,49,63,72
1,63,184,1,66,40,55,50,65,66
1,63,181,0,64,52,57,60,67,65
1,63,180,1,66,43,49,41,68,66
1,63,180,1,50,40,38,42,68,65
1,63,178,0,67,50,63,63,69,61
1,63,168,1,70,49,62,60,64,66
1,63,185,1,63,31,47,47,66,67
1,63,176,1,66,44,67,63,65,59
1,63,190,0,44,28,41,34,67,68
1,63,176,0,66,42,60,50,62,64
1,63,175,0,67,46,60,57,62,51
1,63,185,1,58,28,38,38,70,68
1,63,188,1,63,42,48,42,69,68
1,63,187,0,57,49,57,51,70,67
1,63,189,1,31,45,48,38,69,62
1,63,180,1,71,49,54,70,69,63
1,63,190,1,61,47,57,38,66,65
1,63,173,0,73,28,58,58,65,64
1,63,188,1,56,32,45,33,67,71
1,63,187,1,53,31,44,39,68,68
1,63,180,1,57,23,48,53,66,64
1,63,180,1,72,51,65,61,65,60
1,63,183,1,67,57,62,60,63,62
1,63,188,1,66,30,58,60,66,66
1,63,185,0,70,35,51,56,64,70
1,63,188,0,64,40,52,46,65,68
1,63,187,1,49,42,51,43,64,64
1,63,184,1,59,48,52,55,66,64
1,63,171,0,55,41,56,47,65,57
1,63,180,0,62,43,55,50,64,59
1,63,173,1,63,41,63,55,62,64
1,63,185,0,68,40,61,61,64,66
1,63,183,1,76,49,60,60,62,60
1,63,185,1,72,43,65,54,60,61
1,63,180,0,71,46,58,60,66,55
